fecha,sucursal,id_producto,stock_actual,stock_minimo,fecha_original,fecha_invalida,fecha_fuera_rango,stock_actual_invalido,stock_minimo_invalido,requiere_revision,motivo_revision,producto_existe,producto,categoria,subcategoria,marca,costo,precio_lista,proveedor
2026-08-31,City Bell,P0106,1,2.0,31/08/2026,False,False,False,False,False,,True,Eukanuba Cepillo dental Perro 500 ml,Higiene,Perro,Eukanuba,2900.0,4700.0,Pet Supply BA
2026-08-31,City Bell,P0107,3,2.0,31/08/2026,False,False,False,False,False,,True,Agility Arena sanitaria Gato 1 l,Higiene,Gato,Agility,5400.0,9600.0,Mayorista Animalia
2026-08-31,City Bell,P0108,5,2.0,31/08/2026,False,False,False,False,False,,True,Dogit Shampoo General 2 kg,Higiene,General,Dogit,2100.0,3600.0,Veterinaria Central
2026-08-31,City Bell,P0109,4,2.0,31/08/2026,False,False,False,False,False,,True,Purina Cepillo dental Perro 4 kg,Higiene,Perro,Purina,13400.0,17500.0,EcoPet Distribuciones
2026-08-31,City Bell,P0110,2,2.0,31/08/2026,False,False,False,False,False,,True,Kongo Arena sanitaria Gato 250 ml,Higiene,Gato,Kongo,12300.0,16000.0,
2026-08-31,City Bell,P0111,2,2.0,31/08/2026,False,False,False,False,False,,True,Eukanuba Shampoo General 500 ml,Higiene,General,Eukanuba,2100.0,3700.0,Accesorios Huella
2026-08-31,City Bell,P0112,5,2.0,31/08/2026,False,False,False,False,False,,True,Agility Cepillo dental Perro 1 l,Higiene,Perro,Agility,7800.0,13900.0,Distribuidora Patitas
2026-08-31,City Bell,P0113,4,2.0,31/08/2026,False,False,False,False,False,,True,Dogit Arena sanitaria Gato 2 kg,Higiene,Gato,Dogit,10200.0,14500.0,Mundo Mascota
2026-08-31,City Bell,P0114,5,2.0,31/08/2026,False,False,False,False,False,,True,Purina Shampoo General 4 kg,Higiene,General,Purina,6200.0,8400.0,Pet Supply BA
2026-08-31,City Bell,P0115,1,2.0,31/08/2026,False,False,False,False,False,,True,Kongo Cepillo dental Perro 250 ml,Higiene,Perro,Kongo,11100.0,16600.0,Mayorista Animalia
2026-08-31,City Bell,P0116,1,2.0,31/08/2026,False,False,False,False,False,,True,Eukanuba Arena sanitaria Gato 500 ml,Higiene,Gato,Eukanuba,2600.0,3700.0,Veterinaria Central
2026-08-31,City Bell,P0117,1,2.0,31/08/2026,False,False,False,False,False,,True,Agility Shampoo General 1 l,Higiene,General,Agility,5500.0,8800.0,EcoPet Distribuciones
2026-08-31,City Bell,P0118,2,2.0,31/08/2026,False,False,False,False,False,,True,Dogit Cepillo dental Perro 2 kg,Higiene,Perro,Dogit,8400.0,11300.0,NutriPet Sur
2026-08-31,City Bell,P0119,2,2.0,31/08/2026,False,False,False,False,False,,True,Purina Arena sanitaria Gato 4 kg,Higiene,Gato,Purina,4700.0,6900.0,Accesorios Huella
2026-08-31,City Bell,P0121,3,2.0,31/08/2026,False,False,False,False,False,,True,Eukanuba Cepillo dental Perro 500 ml,Higiene,Perro,Eukanuba,8800.0,16400.0,Mundo Mascota
2026-08-31,City Bell,P0122,4,2.0,31/08/2026,False,False,False,False,False,,True,Agility Arena sanitaria Gato 1 l,Higiene,Gato,Agility,7900.0,11400.0,Pet Supply BA
2026-08-31,City Bell,P0123,0,2.0,31/08/2026,False,False,False,False,False,,True,Dogit Shampoo General 2 kg,Higiene,General,Dogit,12500.0,18800.0,Mayorista Animalia
2026-08-31,City Bell,P0124,3,2.0,31/08/2026,False,False,False,False,False,,True,Purina Cepillo dental Perro 4 kg,Higiene,Perro,Purina,3000.0,4000.0,Veterinaria Central
2026-08-31,City Bell,P0125,5,2.0,31/08/2026,False,False,False,False,False,,True,Kongo Arena sanitaria Gato 250 ml,Higiene,Gato,Kongo,4200.0,5600.0,EcoPet Distribuciones
2026-08-31,City Bell,P0126,4,2.0,31/08/2026,False,False,False,False,False,,True,Eukanuba Shampoo General 500 ml,Higiene,General,Eukanuba,14200.0,21600.0,NutriPet Sur
2026-08-31,City Bell,P0127,2,2.0,31/08/2026,False,False,False,False,False,,True,Agility Cepillo dental Perro 1 l,Higiene,Perro,Agility,7400.0,13000.0,Accesorios Huella
2026-08-31,City Bell,P0128,9,2.0,31/08/2026,False,False,False,False,False,,True,Dogit Arena sanitaria Gato 2 kg,Higiene,Gato,Dogit,8200.0,13200.0,Distribuidora Patitas
2026-08-31,City Bell,P0129,1,2.0,31/08/2026,False,False,False,False,False,,True,Purina Shampoo General 4 kg,Higiene,General,Purina,3900.0,5300.0,Mundo Mascota
2026-08-31,City Bell,P0130,1,2.0,31/08/2026,False,False,False,False,False,,True,Kongo Cepillo dental Perro 250 ml,Higiene,Perro,Kongo,8000.0,10400.0,Pet Supply BA
2026-08-31,City Bell,P0131,11,2.0,31/08/2026,False,False,False,False,False,,True,Eukanuba Arena sanitaria Gato 500 ml,Higiene,Gato,Eukanuba,8200.0,12700.0,Mayorista Animalia
2026-08-31,City Bell,P0132,2,2.0,31/08/2026,False,False,False,False,False,,True,Agility Shampoo General 1 l,Higiene,General,Agility,12200.0,18500.0,Veterinaria Central
2026-08-31,City Bell,P0133,3,2.0,31/08/2026,False,False,False,False,False,,True,Dogit Cepillo dental Perro 2 kg,Higiene,Perro,Dogit,4730.0,3600.0,EcoPet Distribuciones
2026-08-31,City Bell,P0134,1,2.0,31/08/2026,False,False,False,False,False,,True,Purina Arena sanitaria Gato 4 kg,Higiene,Gato,Purina,3100.0,4100.0,NutriPet Sur
2026-08-31,City Bell,P0135,7,2.0,31/08/2026,False,False,False,False,False,,True,Kongo Shampoo General 250 ml,Higiene,General,Kongo,3700.0,4900.0,Accesorios Huella
2026-08-31,City Bell,P0136,2,2.0,31/08/2026,False,False,False,False,False,,True,Nutribon Correa Perro S,Accesorios,Perro,Nutribon,40000.0,69300.0,Distribuidora Patitas
2026-08-31,City Bell,P0137,3,2.0,31/08/2026,False,False,False,False,False,,True,Royal Canin Juguete Gato M,Accesorios,Gato,Royal Canin,30800.0,46800.0,Mundo Mascota
2026-08-31,City Bell,P0138,5,2.0,31/08/2026,False,False,False,False,False,,True,Whiskas Correa General L,Accesorios,General,Whiskas,2900.0,5100.0,Pet Supply BA
2026-08-31,City Bell,P0139,3,2.0,31/08/2026,False,False,False,False,False,,True,Osspret Juguete Perro XL,Accesorios,Perro,Osspret,17300.0,31500.0,Mayorista Animalia
2026-08-31,City Bell,P0140,7,2.0,31/08/2026,False,False,False,False,False,,True,Vitalcan Correa Gato XS,Accesorios,Gato,Vitalcan,51300.0,67100.0,Veterinaria Central
2026-08-31,City Bell,P0141,11,2.0,31/08/2026,False,False,False,False,False,,True,Nutribon Juguete General S,Accesorios,General,Nutribon,34200.0,61500.0,EcoPet Distribuciones
2026-08-31,City Bell,P0142,5,2.0,31/08/2026,False,False,False,False,False,,True,Royal Canin Correa Perro M,Accesorios,Perro,Royal Canin,42700.0,61400.0,NutriPet Sur
2026-08-31,City Bell,P0143,5,2.0,31/08/2026,False,False,False,False,False,,True,Whiskas Juguete Gato L,Accesorios,Gato,Whiskas,45800.0,84400.0,Accesorios Huella
2026-08-31,City Bell,P0144,0,2.0,31/08/2026,False,False,False,False,False,,True,Osspret Correa General XL,Higiene,General,Osspret,27700.0,36900.0,Distribuidora Patitas
2026-08-31,City Bell,P0146,5,2.0,31/08/2026,False,False,False,False,False,,True,Nutribon Correa Gato S,Accesorios,Gato,Nutribon,24800.0,36800.0,Pet Supply BA
2026-08-31,City Bell,P0147,0,2.0,31/08/2026,False,False,False,False,False,,True,Royal Canin Juguete General M,Accesorios,General,Royal Canin,35200.0,52900.0,Mayorista Animalia
2026-08-31,City Bell,P0148,2,2.0,31/08/2026,False,False,False,False,False,,True,Whiskas Correa Perro L,Accesorios,Perro,Whiskas,27700.0,41600.0,Veterinaria Central
2026-08-31,City Bell,P0149,4,2.0,31/08/2026,False,False,False,False,False,,True,Osspret Juguete Gato XL,Accesorios,Gato,Osspret,38400.0,64200.0,EcoPet Distribuciones
2026-08-31,City Bell,P0150,11,2.0,31/08/2026,False,False,False,False,False,,True,Vitalcan Correa General XS,Accesorios,General,Vitalcan,22500.0,35400.0,NutriPet Sur
2026-08-31,City Bell,P0151,2,2.0,31/08/2026,False,False,False,False,False,,True,Nutribon Juguete Perro S,Accesorios,Perro,Nutribon,45700.0,82200.0,Accesorios Huella
2026-08-31,City Bell,P0152,3,2.0,31/08/2026,False,False,False,False,False,,True,Royal Canin Correa Gato M,Accesorios,Gato,Royal Canin,36500.0,55900.0,Distribuidora Patitas
2026-08-31,City Bell,P0153,5,2.0,31/08/2026,False,False,False,False,False,,True,Whiskas Juguete General L,Accesorios,General,Whiskas,24600.0,36300.0,Mundo Mascota
2026-08-31,City Bell,P0154,2,2.0,31/08/2026,False,False,False,False,False,,True,Osspret Correa Perro XL,Accesorios,Perro,Osspret,2700.0,5000.0,Pet Supply BA
2026-08-31,City Bell,P0155,2,2.0,31/08/2026,False,False,False,False,False,,True,Vitalcan Juguete Gato XS,Accesorios,Gato,Vitalcan,,36600.0,Mayorista Animalia
2026-08-31,City Bell,P0156,3,2.0,31/08/2026,False,False,False,False,False,,True,Nutribon Correa General S,Accesorios,General,Nutribon,32500.0,56100.0,Veterinaria Central
2026-08-31,City Bell,P0157,5,2.0,31/08/2026,False,False,False,False,False,,True,Royal Canin Juguete Perro M,Accesorios,Perro,Royal Canin,21100.0,33900.0,EcoPet Distribuciones
2026-08-31,City Bell,P0158,3,2.0,31/08/2026,False,False,False,False,False,,True,Whiskas Correa Gato L,Accesorios,Gato,Whiskas,49900.0,73000.0,NutriPet Sur
2026-08-31,City Bell,P0159,7,2.0,31/08/2026,False,False,False,False,False,,True,Osspret Juguete General XL,Accesorios,General,Osspret,47800.0,62000.0,Accesorios Huella
2026-08-31,City Bell,P0160,1,2.0,31/08/2026,False,False,False,False,False,,True,Vitalcan Correa Perro XS,Accesorios,Perro,Vitalcan,33500.0,50500.0,Distribuidora Patitas
2026-08-31,City Bell,P0161,3,2.0,31/08/2026,False,False,False,False,False,,True,Nutribon Juguete Gato S,Accesorios,Gato,Nutribon,38700.0,57700.0,Mundo Mascota
2026-08-31,City Bell,P0162,13,2.0,31/08/2026,False,False,False,False,False,,True,Royal Canin Correa General M,Accesorios,General,Royal Canin,25400.0,35200.0,Pet Supply BA
2026-08-31,City Bell,P0163,4,2.0,31/08/2026,False,False,False,False,False,,True,Whiskas Juguete Perro L,Accesorios,Perro,Whiskas,40600.0,65300.0,Mayorista Animalia
2026-08-31,City Bell,P0164,12,2.0,31/08/2026,False,False,False,False,False,,True,Osspret Correa Gato XL,Accesorios,Gato,Osspret,13500.0,17600.0,Veterinaria Central
2026-08-31,City Bell,P0165,4,2.0,31/08/2026,False,False,False,False,False,,True,Vitalcan Juguete General XS,Accesorios,General,Vitalcan,46900.0,81000.0,EcoPet Distribuciones
2026-08-31,City Bell,P0166,0,2.0,31/08/2026,False,False,False,False,False,,True,Nutribon Correa Perro S,Accesorios,Perro,Nutribon,26400.0,35100.0,NutriPet Sur
2026-08-31,City Bell,P0167,2,2.0,31/08/2026,False,False,False,False,False,,True,Royal Canin Juguete Gato M,Accesorios,Gato,Royal Canin,58495.0,56700.0,Accesorios Huella
2026-08-31,City Bell,P0168,5,2.0,31/08/2026,False,False,False,False,False,,True,Whiskas Correa General L,Accesorios,General,Whiskas,2200.0,3300.0,Distribuidora Patitas
2026-08-31,City Bell,P0169,12,2.0,31/08/2026,False,False,False,False,False,,True,Osspret Juguete Perro XL,Accesorios,Perro,Osspret,34600.0,56200.0,Mundo Mascota
2026-08-31,City Bell,P0170,3,2.0,31/08/2026,False,False,False,False,False,,True,Vitalcan Correa Gato XS,Accesorios,Gato,Vitalcan,10200.0,19000.0,Pet Supply BA
2026-08-31,City Bell,P0171,5,2.0,31/08/2026,False,False,False,False,False,,True,Nutribon Juguete General S,Accesorios,General,Nutribon,33700.0,51800.0,Mayorista Animalia
2026-08-31,City Bell,P0172,4,2.0,31/08/2026,False,False,False,False,False,,True,Royal Canin Correa Perro M,Accesorios,Perro,Royal Canin,15100.0,19500.0,Veterinaria Central
2026-08-31,City Bell,P0173,2,2.0,31/08/2026,False,False,False,False,False,,True,Whiskas Juguete Gato L,Accesorios,Gato,Whiskas,13100.0,19800.0,EcoPet Distribuciones
2026-08-31,City Bell,P0174,10,2.0,31/08/2026,False,False,False,False,False,,True,Osspret Correa General XL,Accesorios,General,Osspret,41000.0,77000.0,NutriPet Sur
2026-08-31,City Bell,P0175,2,2.0,31/08/2026,False,False,False,False,False,,True,Vitalcan Juguete Perro XS,Accesorios,Perro,Vitalcan,35800.0,51600.0,Accesorios Huella
2026-08-31,City Bell,P0176,8,2.0,31/08/2026,False,False,False,False,False,,True,Nutribon Pipeta Perro Mediano,Salud,Perro,Nutribon,10300.0,13400.0,Distribuidora Patitas
2026-08-31,City Bell,P0177,3,2.0,31/08/2026,False,False,False,False,False,,True,Royal Canin Antipulgas Gato Grande,Salud,Gato,Royal Canin,14400.0,20000.0,Mundo Mascota
2026-08-31,City Bell,P0179,2,2.0,31/08/2026,False,False,False,False,False,,True,Osspret Pipeta Gato 60 u.,Salud,Gato,Osspret,19200.0,25100.0,Mayorista Animalia
2026-08-31,City Bell,P0180,10,2.0,31/08/2026,False,False,False,False,False,,True,Vitalcan Antipulgas Perro Pequeño,Salud,Perro,Vitalcan,28800.0,37800.0,Veterinaria Central
2026-08-31,City Bell,P0181,2,2.0,31/08/2026,False,False,False,False,False,,True,Nutribon Vitaminas Gato Mediano,Salud,Gato,Nutribon,19500.0,30500.0,EcoPet Distribuciones
2026-08-31,City Bell,P0182,5,2.0,31/08/2026,False,False,False,False,False,,True,Royal Canin Pipeta Perro Grande,Salud,Perro,Royal Canin,25400.0,36300.0,NutriPet Sur
2026-08-31,City Bell,P0183,2,2.0,31/08/2026,False,False,False,False,False,,True,Whiskas Antipulgas Gato 30 u.,Salud,Gato,Whiskas,22000.0,37000.0,
2026-08-31,City Bell,P0184,10,2.0,31/08/2026,False,False,False,False,False,,True,Osspret Vitaminas Perro 60 u.,Salud,Perro,Osspret,26100.0,37100.0,Distribuidora Patitas
2026-08-31,City Bell,P0185,0,2.0,31/08/2026,False,False,False,False,False,,True,Vitalcan Pipeta Gato Pequeño,Salud,Gato,Vitalcan,14100.0,19600.0,Mundo Mascota
2026-08-31,City Bell,P0186,4,2.0,31/08/2026,False,False,False,False,False,,True,Nutribon Antipulgas Perro Mediano,Salud,Perro,Nutribon,5800.0,9500.0,Pet Supply BA
2026-08-31,City Bell,P0187,1,2.0,31/08/2026,False,False,False,False,False,,True,Royal Canin Vitaminas Gato Grande,Salud,Gato,Royal Canin,14000.0,21500.0,Mayorista Animalia
2026-08-31,City Bell,P0188,9,2.0,31/08/2026,False,False,False,False,False,,True,Whiskas Pipeta Perro 30 u.,Salud,Perro,Whiskas,9300.0,14000.0,Veterinaria Central
2026-08-31,City Bell,P0189,0,2.0,31/08/2026,False,False,False,False,False,,True,Osspret Antipulgas Gato 60 u.,Salud,Gato,Osspret,,7100.0,EcoPet Distribuciones
2026-08-31,City Bell,P0190,5,2.0,31/08/2026,False,False,False,False,False,,True,Vitalcan Vitaminas Perro Pequeño,Salud,Perro,Vitalcan,8400.0,14700.0,NutriPet Sur
2026-08-31,City Bell,P0191,2,2.0,2026-08-31,False,False,False,False,False,,True,Nutribon Pipeta Gato Mediano,Salud,Gato,Nutribon,6700.0,11200.0,Accesorios Huella
2026-08-31,City Bell,P0192,8,2.0,31/08/2026,False,False,False,False,False,,True,Royal Canin Antipulgas Perro Grande,Salud,Perro,Royal Canin,16400.0,24700.0,Distribuidora Patitas
2026-08-31,City Bell,P0193,5,2.0,31/08/2026,False,False,False,False,False,,True,Whiskas Vitaminas Gato 30 u.,Salud,Gato,Whiskas,20300.0,27900.0,Mundo Mascota
2026-08-31,City Bell,P0194,8,2.0,31/08/2026,False,False,False,False,False,,True,Osspret Pipeta Perro 60 u.,Salud,Perro,Osspret,11400.0,20400.0,Pet Supply BA
2026-08-31,City Bell,P0195,2,2.0,31/08/2026,False,False,False,False,False,,True,Vitalcan Antipulgas Gato Pequeño,Salud,Gato,Vitalcan,21700.0,29100.0,Mayorista Animalia
2026-08-31,City Bell,P0196,2,2.0,31/08/2026,False,False,False,False,False,,True,Nutribon Vitaminas Perro Mediano,Salud,Perro,Nutribon,15400.0,25000.0,Veterinaria Central
2026-08-31,City Bell,P0197,5,2.0,31/08/2026,False,False,False,False,False,,True,Royal Canin Pipeta Gato Grande,Salud,Gato,Royal Canin,5600.0,7300.0,EcoPet Distribuciones
2026-08-31,City Bell,P0198,5,2.0,31/08/2026,False,False,False,False,False,,True,Whiskas Antipulgas Perro 30 u.,Salud,Perro,Whiskas,6600.0,9400.0,NutriPet Sur
2026-08-31,City Bell,P0199,5,2.0,31/08/2026,False,False,False,False,False,,True,Osspret Vitaminas Gato 60 u.,Salud,Gato,Osspret,16100.0,21500.0,Accesorios Huella
2026-08-31,City Bell,P0200,5,2.0,31/08/2026,False,False,False,False,False,,True,Vitalcan Pipeta Perro Pequeño,Salud,Perro,Vitalcan,6700.0,12500.0,Distribuidora Patitas
2026-08-31,Los Hornos,P0001,15,6.0,31/08/2026,False,False,False,False,False,,True,Pedigree Cachorro Perro 3 kg,Alimentos,Perro,Pedigree,15300.0,23900.0,Mundo Mascota
2026-08-31,Los Hornos,P0002,0,2.0,31/08/2026,False,False,False,False,False,,True,"König Piel sensible Gato 7,5 kg",Alimentos,Gato,König,4500.0,7400.0,Pet Supply BA
2026-08-31,Los Hornos,P0003,4,2.0,31/08/2026,False,False,False,False,False,,True,Excellent Premium Perro 10 kg,Alimentos,Perro,Excellent,13800.0,25300.0,Mayorista Animalia
2026-08-31,Los Hornos,P0004,0,2.0,31/08/2026,False,False,False,False,False,,True,Balanced Cachorro Gato 15 kg,Alimentos,Gato,Balanced,14100.0,26300.0,Veterinaria Central
2026-08-31,Los Hornos,P0005,5,2.0,31/08/2026,False,False,False,False,False,,True,Catit Piel sensible Perro 1 kg,Alimentos,Perro,Catit,13600.0,22300.0,EcoPet Distribuciones
2026-08-31,Los Hornos,P0006,2,2.0,31/08/2026,False,False,False,False,False,,True,Pedigree Premium Gato 3 kg,Alimentos,Gato,Pedigree,30200.0,50600.0,NutriPet Sur
2026-08-31,Los Hornos,P0007,3,2.0,31/08/2026,False,False,False,False,False,,True,"König Cachorro Perro 7,5 kg",Alimentos,Perro,König,11900.0,19400.0,Accesorios Huella
2026-08-31,Los Hornos,P0008,4,2.0,31/08/2026,False,False,False,False,False,,True,Excellent Piel sensible Gato 10 kg,Alimentos,Gato,Excellent,31000.0,46000.0,Distribuidora Patitas
2026-08-31,Los Hornos,P0009,3,2.0,31/08/2026,False,False,False,False,False,,True,Balanced Premium Perro 15 kg,Alimentos,Perro,Balanced,6600.0,9100.0,Mundo Mascota
2026-08-31,Los Hornos,P0010,4,2.0,31/08/2026,False,False,False,False,False,,True,Catit Cachorro Gato 1 kg,Alimentos,Gato,Catit,3100.0,4600.0,Pet Supply BA
2026-08-31,Los Hornos,P0011,3,2.0,31/08/2026,False,False,False,False,False,,True,Pedigree Piel sensible Perro 3 kg,Alimentos,Perro,Pedigree,24100.0,33800.0,Mayorista Animalia
2026-08-31,Los Hornos,P0012,4,2.0,31/08/2026,False,False,False,False,False,,True,"König Premium Gato 7,5 kg",Alimentos,Gato,König,11800.0,22200.0,Veterinaria Central
2026-08-31,Los Hornos,P0013,3,2.0,31/08/2026,False,False,False,False,False,,True,Excellent Cachorro Perro 10 kg,Alimentos,Perro,Excellent,,56400.0,EcoPet Distribuciones
2026-08-31,Los Hornos,P0014,4,2.0,31/08/2026,False,False,False,False,False,,True,Balanced Piel sensible Gato 15 kg,Alimentos,Gato,Balanced,32000.0,46800.0,NutriPet Sur
2026-08-31,Los Hornos,P0015,1,2.0,31/08/2026,False,False,False,False,False,,True,Catit Premium Perro 1 kg,Alimentos,Perro,Catit,24500.0,38800.0,Accesorios Huella
2026-08-31,Los Hornos,P0016,4,2.0,31/08/2026,False,False,False,False,False,,True,Pedigree Cachorro Gato 3 kg,Alimentos,Gato,Pedigree,52700.0,67800.0,Distribuidora Patitas
2026-08-31,Los Hornos,P0017,3,2.0,31/08/2026,False,False,False,False,False,,True,"König Piel sensible Perro 7,5 kg",Alimentos,Perro,König,23600.0,32400.0,Mundo Mascota
2026-08-31,Los Hornos,P0018,5,2.0,31/08/2026,False,False,False,False,False,,True,Excellent Premium Gato 10 kg,Alimentos,Gato,Excellent,7200.0,13300.0,Pet Supply BA
2026-08-31,Los Hornos,P0019,1,2.0,31/08/2026,False,False,False,False,False,,True,Balanced Cachorro Perro 15 kg,Alimentos,Perro,Balanced,7700.0,12900.0,Mayorista Animalia
2026-08-31,Los Hornos,P0020,2,2.0,31/08/2026,False,False,False,False,False,,True,Catit Piel sensible Gato 1 kg,Alimentos,Gato,Catit,37200.0,48400.0,Veterinaria Central
2026-08-31,Los Hornos,P0021,4,2.0,31/08/2026,False,False,False,False,False,,True,Pedigree Premium Perro 3 kg,Alimentos,Perro,Pedigree,28300.0,49700.0,EcoPet Distribuciones
2026-08-31,Los Hornos,P0022,5,2.0,31/08/2026,False,False,False,False,False,,True,"König Cachorro Gato 7,5 kg",Alimentos,Gato,König,4500.0,6500.0,NutriPet Sur
2026-08-31,Los Hornos,P0023,2,2.0,31/08/2026,False,False,False,False,False,,True,Excellent Piel sensible Perro 10 kg,Alimentos,Perro,Excellent,54578.0,53400.0,Accesorios Huella
2026-08-31,Los Hornos,P0024,3,2.0,31/08/2026,False,False,False,False,False,,True,Balanced Premium Gato 15 kg,Alimentos,Gato,Balanced,11200.0,18300.0,Distribuidora Patitas
2026-08-31,Los Hornos,P0025,4,2.0,31/08/2026,False,False,False,False,False,,True,Catit Cachorro Perro 1 kg,Alimentos,Perro,Catit,21600.0,32700.0,Mundo Mascota
2026-08-31,Los Hornos,P0026,1,2.0,31/08/2026,False,False,False,False,False,,True,Pedigree Piel sensible Gato 3 kg,Alimentos,Gato,Pedigree,8000.0,13400.0,Pet Supply BA
2026-08-31,Los Hornos,P0027,2,2.0,31/08/2026,False,False,False,False,False,,True,"König Premium Perro 7,5 kg",Alimentos,Perro,König,11900.0,21500.0,Mayorista Animalia
2026-08-31,Los Hornos,P0028,1,2.0,31/08/2026,False,False,False,False,False,,True,Excellent Cachorro Gato 10 kg,Alimentos,Gato,Excellent,23700.0,31900.0,Veterinaria Central
2026-08-31,Los Hornos,P0029,5,2.0,31/08/2026,False,False,False,False,False,,True,Balanced Piel sensible Perro 15 kg,Alimentos,Perro,Balanced,22400.0,40900.0,EcoPet Distribuciones
2026-08-31,Los Hornos,P0030,5,2.0,31/08/2026,False,False,False,False,False,,True,Catit Premium Gato 1 kg,Alimentos,Gato,Catit,16700.0,21700.0,NutriPet Sur
2026-08-31,Los Hornos,P0031,3,2.0,31/08/2026,False,False,False,False,False,,True,Pedigree Cachorro Perro 3 kg,Alimentos,Perro,Pedigree,20800.0,34700.0,Accesorios Huella
2026-08-31,Los Hornos,P0032,11,2.0,31/08/2026,False,False,False,False,False,,True,"König Piel sensible Gato 7,5 kg",Alimentos,Gato,König,18800.0,29400.0,
2026-08-31,Los Hornos,P0033,0,2.0,31/08/2026,False,False,False,False,False,,True,Excellent Premium Perro 10 kg,Alimentos,Perro,Excellent,34900.0,49800.0,Mundo Mascota
2026-08-31,Los Hornos,P0034,3,2.0,31/08/2026,False,False,False,False,False,,True,Balanced Cachorro Gato 15 kg,Alimentos,Gato,Balanced,32000.0,49600.0,Pet Supply BA
2026-08-31,Los Hornos,P0035,4,2.0,31/08/2026,False,False,False,False,False,,True,Catit Piel sensible Perro 1 kg,Alimentos,Perro,Catit,4800.0,8700.0,Mayorista Animalia
2026-08-31,Los Hornos,P0036,4,2.0,31/08/2026,False,False,False,False,False,,True,Pedigree Premium Gato 3 kg,Alimentos,Gato,Pedigree,29700.0,48500.0,Veterinaria Central
2026-08-31,Los Hornos,P0037,4,2.0,31/08/2026,False,False,False,False,False,,True,"König Cachorro Perro 7,5 kg",Alimentos,Perro,König,31800.0,50200.0,EcoPet Distribuciones
2026-08-31,Los Hornos,P0038,3,2.0,31/08/2026,False,False,False,False,False,,True,Excellent Piel sensible Gato 10 kg,Alimentos,Gato,Excellent,7700.0,11900.0,NutriPet Sur
2026-08-31,Los Hornos,P0039,5,2.0,31/08/2026,False,False,False,False,False,,True,Balanced Premium Perro 15 kg,Alimentos,Perro,Balanced,40600.0,65600.0,Accesorios Huella
2026-08-31,Los Hornos,P0040,3,2.0,31/08/2026,False,False,False,False,False,,True,Catit Cachorro Gato 1 kg,Alimentos,Gato,Catit,11400.0,20500.0,Distribuidora Patitas
2026-08-31,Los Hornos,P0041,4,2.0,31/08/2026,False,False,False,False,False,,True,Pedigree Piel sensible Perro 3 kg,Alimentos,Perro,Pedigree,35000.0,48200.0,Mundo Mascota
2026-08-31,Los Hornos,P0042,4,2.0,31/08/2026,False,False,False,False,False,,True,"König Premium Gato 7,5 kg",Alimentos,Gato,König,22200.0,34400.0,Pet Supply BA
2026-08-31,Los Hornos,P0043,5,2.0,31/08/2026,False,False,False,False,False,,True,Excellent Cachorro Perro 10 kg,Alimentos,Perro,Excellent,25000.0,38300.0,Mayorista Animalia
2026-08-31,Los Hornos,P0044,3,2.0,31/08/2026,False,False,False,False,False,,True,Balanced Piel sensible Gato 15 kg,Alimentos,Gato,Balanced,14400.0,18600.0,Veterinaria Central
2026-08-31,Los Hornos,P0045,0,2.0,31/08/2026,False,False,False,False,False,,True,Catit Premium Perro 1 kg,Alimentos,Perro,Catit,39700.0,59100.0,EcoPet Distribuciones
2026-08-31,Los Hornos,P0046,4,2.0,31/08/2026,False,False,False,False,False,,True,Pedigree Cachorro Gato 3 kg,Alimentos,Gato,Pedigree,29500.0,39500.0,NutriPet Sur
2026-08-31,Los Hornos,P0047,4,2.0,31/08/2026,False,False,False,False,False,,True,"König Piel sensible Perro 7,5 kg",Alimentos,Perro,König,19200.0,36000.0,Accesorios Huella
2026-08-31,Los Hornos,P0048,4,2.0,31/08/2026,False,False,False,False,False,,True,Excellent Premium Gato 10 kg,Alimentos,Gato,Excellent,37600.0,51200.0,Distribuidora Patitas
2026-08-31,Los Hornos,P0049,4,2.0,31/08/2026,False,False,False,False,False,,True,Balanced Cachorro Perro 15 kg,Alimentos,Perro,Balanced,45700.0,63900.0,Mundo Mascota
2026-08-31,Los Hornos,P0050,3,2.0,31/08/2026,False,False,False,False,False,,True,Catit Piel sensible Gato 1 kg,Alimentos,Gato,Catit,26100.0,35000.0,Pet Supply BA
2026-08-31,Los Hornos,P0051,0,2.0,31/08/2026,False,False,False,False,False,,True,Pedigree Premium Perro 3 kg,Alimentos,Perro,Pedigree,15500.0,23600.0,Mayorista Animalia
2026-08-31,Los Hornos,P0052,5,2.0,31/08/2026,False,False,False,False,False,,True,"König Cachorro Gato 7,5 kg",Alimentos,Gato,König,3100.0,4500.0,Veterinaria Central
2026-08-31,Los Hornos,P0053,1,2.0,31/08/2026,False,False,False,False,False,,True,Excellent Piel sensible Perro 10 kg,Alimentos,Perro,Excellent,9900.0,17800.0,EcoPet Distribuciones
2026-08-31,Los Hornos,P0054,1,2.0,31/08/2026,False,False,False,False,False,,True,Balanced Premium Gato 15 kg,Alimentos,Gato,Balanced,16100.0,21900.0,NutriPet Sur
2026-08-31,Los Hornos,P0055,4,2.0,31/08/2026,False,False,False,False,False,,True,Catit Cachorro Perro 1 kg,Alimentos,Perro,Catit,21200.0,35500.0,Accesorios Huella
